# Initial guess: [ 1.79771619e-03 -2.77157605e-01  5.66787228e+02]
# Polynomial degree: 2
#            2
# -0.000391 x + 0.7152 x + 456.2
# dam bottom method: grwl_intersection
CumArea,Elevation,Storage,Storage (mil. m3),Elevation_Observed
137.5,547.1651194530666,6422121131.132687,6422.121131132686,
137.75,547.3170136547621,6444877198.552415,6444.8771985524145,
138.0,547.4688589766581,6467671233.412592,6467.671233412591,
138.25,547.6206554187543,6490503223.493268,6490.503223493268,
138.5,547.7724029810508,6513373156.574493,6513.373156574493,
138.75,547.9241016635477,6536281020.436317,6536.281020436317,
139.0,548.0757514662449,6559226802.858791,6559.226802858791,
139.25,548.2273523891424,6582210491.621964,6582.210491621964,
139.5,548.3789044322403,6605232074.505887,6605.232074505887,
139.75,548.5304075955386,6628291539.290608,6628.291539290608,
140.0,548.6818618790371,6651388873.75618,6651.388873756179,
140.25,548.833267282736,6674524065.682651,6674.52406568265,
140.5,548.9846238066351,6697697102.850071,6697.69710285007,
140.75,549.1359314507346,6720907973.038491,6720.907973038491,
141.0,549.2871902150343,6744156664.027962,6744.156664027962,
141.25,549.4384000995345,6767443163.598533,6767.443163598532,
141.5,549.589561104235,6790767459.530253,6790.767459530253,
141.75,549.7406732291358,6814129539.603174,6814.129539603174,
142.0,549.891736474237,6837529391.597345,6837.529391597345,
142.25,550.0427508395384,6860967003.292817,6860.967003292817,
142.5,550.1937163250402,6884442362.469639,6884.442362469638,
142.75,550.3446329307423,6907955456.907861,6907.95545690786,
143.0,550.4955006566447,6931506274.387533,6931.506274387533,
143.25,550.6463195027475,6955094802.688706,6955.094802688706,
143.5,550.7970894690505,6978721029.591431,6978.72102959143,
143.75,550.947810555554,7002384942.875755,7002.384942875755,
144.0,551.0984827622577,7026086530.321732,7026.0865303217315,
144.25,551.2491060891618,7049825779.709409,7049.825779709408,
144.5,551.3996805362661,7073602678.818836,7073.602678818836,
144.75,551.5502061035709,7097417215.430065,7097.417215430065,
145.0,551.7006827910759,7121269377.323146,7121.269377323146,
145.25,551.8511105987814,7145159152.278128,7145.159152278127,
145.5,552.001489526687,7169086528.075061,7169.08652807506,
145.75,552.1518195747931,7193051492.493996,7193.051492493995,
146.0,552.3021007430995,7217054033.314981,7217.054033314981,
146.25,552.4523330316061,7241094138.318069,7241.094138318069,
146.5,552.6025164403131,7265171795.283309,7265.171795283309,
146.75,552.7526509692204,7289286991.99075,7289.28699199075,
147.0,552.9027366183282,7313439716.220444,7313.439716220443,
147.25,553.0527733876361,7337629955.752439,7337.629955752438,
147.5,553.2027612771444,7361857698.366785,7361.8576983667845,
147.75,553.3527002868531,7386122931.843534,7386.122931843534,
148.0,553.502590416762,7410425643.962736,7410.425643962736,
148.25,553.6524316668713,7434765822.504439,7434.765822504439,
148.5,553.802224037181,7459143455.248695,7459.143455248695,
148.75,553.9519675276908,7483558529.9755535,7483.558529975553,
149.0,554.1016621384011,7508011034.465064,7508.011034465064,
149.25,554.2513078693117,7532500956.497277,7532.500956497277,
149.5,554.4009047204227,7557028283.852243,7557.0282838522435,
149.75,554.550452691734,7581593004.310013,7581.5930043100125,
150.0,554.6999517832455,7606195105.650635,7606.195105650634,
150.25,554.8494019949575,7630834575.65416,7630.834575654159,
150.5,554.9988033268697,7655511402.100637,7655.5114021006375,
150.75,555.1481557789823,7680225572.770119,7680.225572770119,
151.0,555.2974593512952,7704977075.442653,7704.977075442653,
151.25,555.4467140438084,7729765897.89829,7729.765897898289,
151.5,555.595919856522,7754592027.91708,7754.59202791708,
151.75,555.7450767894358,7779455453.279074,7779.4554532790735,
152.0,555.89418484255,7804356161.764321,7804.356161764321,
152.25,556.0432440158645,7829294141.152872,7829.294141152872,
152.5,556.1922543093793,7854269379.224777,7854.2693792247765,
152.75,556.3412157230945,7879281863.760086,7879.281863760086,
153.0,556.49012825701,7904331582.538849,7904.331582538848,
153.25,556.6389919111259,7929418523.341115,7929.418523341114,
153.5,556.787806685442,7954542673.946936,7954.542673946935,
153.75,556.9365725799585,7979704022.13636,7979.7040221363595,
154.0,557.0852895946753,8004902555.689439,8004.9025556894385,
154.25,557.2339577295925,8030138262.386222,8030.138262386222,
154.5,557.3825769847099,8055411130.006759,8055.411130006758,
154.75,557.5311473600277,8080721146.3311,8080.7211463311005,
155.0,557.6796688555457,8106068299.139297,8106.068299139296,
155.25,557.8281414712642,8131452576.211397,8131.452576211397,
155.5,557.9765652071831,8156873965.327453,8156.873965327452,
155.75,558.1249400633021,8182332454.267512,8182.332454267512,
156.0,558.2732660396216,8207828030.811627,8207.828030811626,
156.25,558.4215431361413,8233360682.739847,8233.360682739847,
156.5,558.5697713528614,8258930397.832222,8258.930397832222,
156.75,558.7179506897818,8284537163.868802,8284.537163868801,
157.0,558.8660811469025,8310180968.629637,8310.180968629636,
157.25,559.0141627242235,8335861799.894777,8335.861799894778,
157.5,559.162195421745,8361579645.444273,8361.579645444273,
157.75,559.3101792394666,8387334493.058174,8387.334493058173,
158.0,559.4581141773887,8413126330.51653,8413.12633051653,
158.25,559.606000235511,8438955145.599392,8438.955145599391,
